aplikasi,fold,text,true,pred,status
Blibli,3,sekarang pengiriman lamban!!! payah!!! mau cancel ga bisa!!! payah!!!,negatif,positif,SALAH
Blibli,3,"spin the wheel nya bagus ya keren change yang poin 50 = 60% , poin 75 = 35% , poin 100 = 15% dan poin 200 = 5% sisa hadiah utama seperti emas 2 gram = 0% dan hadiah yang lainnya",positif,negatif,SALAH
Blibli,3,Dikala semakin hancurnya si Ijo dan boycot oren. Blibli menjadi marketplace terbaik yang pernah saya gunakan,positif,negatif,SALAH
Blibli,3,cepat dan mudah,positif,positif,BENAR
Blibli,3,Terbaikkkkk,positif,positif,BENAR
Blibli,3,ga bisa didownload di hp oppo A71,negatif,positif,SALAH
Blibli,3,"Poin Blibli itu gak berguna sama sekali . Baru juga poin terkumpul, sebulan kemudian kadaluarsa. Mending hapus aja itu poin. Aplikasinya pun lelet banget.",negatif,negatif,BENAR
Blibli,3,mudah dan harganya itu lho,positif,positif,BENAR
Blibli,3,"Tampilan terlalu ramai, sulit menentukan prioritas informasi yg mau di-Digest.",negatif,positif,SALAH
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,"semoga selalu menampilkan produk2 original, sehingga konsumen tidak terjebak kebeli produk2 non original",netral,positif,SALAH
Blibli,3,suka aplikasi cepat,positif,positif,BENAR
Blibli,3,ok baik,positif,positif,BENAR
Blibli,3,ada voucher dan saya berterima kasih atas vc yg di berikan untuk pelanggan baru,positif,positif,BENAR
Blibli,3,sangat memuaskan banyak diskon nya sangat di gebyar sekali endul terkendul kendul pokonya Blibli josss ahhhh,positif,negatif,SALAH
Blibli,3,gilsss promoonya mantap,positif,positif,BENAR
Blibli,3,mantul = mantap btuul,positif,positif,BENAR
Blibli,3,mudah di operasikan,positif,positif,BENAR
Blibli,3,"payah paylaternya sudah mengenakan denda pd saya, padahal belum lewat dari jatuh tempo. awal juli, sue.",negatif,negatif,BENAR
Blibli,3,bru coba,netral,positif,SALAH
Blibli,3,sayaaaa seneng bingittt belanja diblibli..teruain ya bbyakin promo2 diskonnya,positif,negatif,SALAH
Blibli,3,baik,positif,positif,BENAR
Blibli,3,"aku mau beli kebaya disini apk blibli aja susah banget, msk gak bisa di byr, sdgkn kebayanya cuma bisa di order lwat sini lagi kesal sekali apk apa ini",negatif,negatif,BENAR
Blibli,3,"Aplikasi sudah terkenal dan sudah lama pesan barang toko belum proses resi belum muncul tidak bisa batalkan muncul notifikasi gangguan cobalagi dicoba berulang² kali jeda beberapa menit beberapa jam tetap tidak bisa, chat cs pembayaran Qris tidak bisa dibatalkan, Kaya pemula banget batalkan doang apa susahnya jika tidak bisa mngembalikan saldo Qris bisa masukan kesaldo blipay, aplikasi lain bisa batalkan pesanan jika belum muncul resi bahkan sudah muncul resi bisa dibatalkan juga",negatif,negatif,BENAR
Blibli,3,"Ribet banget kalau mau tanya produk dibliblu,, bertele tele,,, trus yg jawab bukan brand langsung tapi cs blibli,, jadi a u a u jawabnya,, capek ngetiknya,,ribet daah",negatif,negatif,BENAR
Blibli,3,"harusnya bintang 5,tp sekarang pengiriman lama,g Kya dlu cepet .bahkan sdh d gudang..tdk d antar2 🥺, tolong pengiriman lebih baik lagi🙏",positif,negatif,SALAH
Blibli,3,Mantap Blibli,positif,positif,BENAR
Blibli,3,Tukar tambah area semarang tidak bisa,negatif,positif,SALAH
Blibli,3,i like it...,positif,positif,BENAR
Blibli,3,ribet ngajuin paylater nya padahal sudah saya buat sesuai ketentuan. dn itu juga pakai nomor perusahaan yg sesuai yltapi ga bisa aneh,negatif,negatif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,"APK Gembel,Top Up Token Pln Dari Pagi Udah Mau Sore Ga Masuk2...duit udah dipotong 👎🏻",negatif,negatif,BENAR
Blibli,3,mantap 🔥🔥🔥🔥🔥,positif,positif,BENAR
Blibli,3,top bgt,positif,positif,BENAR
Blibli,3,banyak yg rugi di sini,negatif,positif,SALAH
Blibli,3,"Bintang 1 aja dulu, kecewa banget! ada notif promo diskon 50% dengan metode pembayaran bliblipaylater, jadi antusias tuh. Pengajuan bliblipaylater harus upgrade bliblipay dulu, dan untuk upgrade bliblipay harus memiliki rekening blu, mulai mumet tuh. Daftar rekening blu sangat ribet tapi akhirnya selesai, buka bliblipay juga sudah, tapi setelah mengajukan bliblipaylater ""Pengajuan ditolak"" dengan alasan lokasi belum termasuk jangakauan layanan. HEBAT!",negatif,negatif,BENAR
Blibli,3,"awas beli barang di blibli dianiaya entar,check kasus penganiayaan pihak blibli ke costumer, tersebar di internet beritanya. #boikotblibli",negatif,negatif,BENAR
Blibli,3,mantap,positif,positif,BENAR
Blibli,3,ui / ux nya top 🚀,positif,positif,BENAR
Blibli,3,buat apa ngasih promo klo kaga bisa di pake !!!! sue udah bela belain download,negatif,negatif,BENAR
Blibli,3,juoosss,netral,positif,SALAH
Blibli,3,"pesanan di batalkan, karena tiba² seller bilang stock kosong. dan dana refund harus di tunggu 1-3 hari. e-commerce macam apa yang menyusahkan pembeli. mau checkout barang lain yang di tahan. parah!!",negatif,negatif,BENAR
Blibli,3,kacau pelayanannya saran aja jangan pake ini,negatif,positif,SALAH
Blibli,3,good,positif,positif,BENAR
Blibli,3,MANTAPP,positif,positif,BENAR
Blibli,3,mantap pokonya wajib download,positif,positif,BENAR
Blibli,4,bikin argo murah nyari keuntungan sendiri bikin menderita driver online parah,negatif,positif,SALAH
Blibli,4,"Belanja di Blibli selalu mudah dan menyenangkan experiencenya, rekomen pisann..",positif,negatif,SALAH
Blibli,4,"hampir semua aplikasi belanja online ad call center, dll kalo ad keluhan, dsb.. TPI kenyataan nyah GK sesuai... ap yg paparkan d dalam aplikasi...",netral,positif,SALAH
Blibli,4,Penilaian Jujur Untuk Aplikasi Blibli Sangat Bagus. Tingkatkan Terus Untuk Update & Fitur Di Dalam Aplikasinya 😊. Terimakasih..,positif,negatif,SALAH
Blibli,4,ok mantap,positif,positif,BENAR
Blibli,4,Terimakasih semoga bermanfaat bagi sesama,netral,positif,SALAH
Blibli,4,"setiap bulan pengiriman selalu lewat dari estimasi, harus selalu dikomplain baru dikirim !!!!! agent pun gak profesional!!!!!",negatif,negatif,BENAR
Blibli,4,nunggu proses veripikasi wajah saja sampai berjam jam ujung ujungnya pengajuan ditolak,negatif,positif,SALAH
Blibli,4,bagus pasti ori,positif,positif,BENAR
Blibli,4,"ntah saya merasa blibli lebih baik, barang apapun pasti ori!! suka dehh!! :)",positif,negatif,SALAH
Blibli,4,"TUTORIAL CARA MANFAATIN DISKON PENGGUNA BARU BLIBLI CARANYA CLONE BROWSER NYA MENGGUNAKKAN CLONEAPP YANG BANYAK DAFTAR/BELI NOKOS/OTP WEB ( banyak banget penyedianya ) PILIH BARANG DIBAWAH HARGA DISKON,,,DONE CEKOUT... SELAMAT ANDA MENDAPATKAN BANYAK BARANG DISKON DARI BLIBLI",netral,negatif,SALAH
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,giliran cekout pake voucher loading nya dibikin lama. pke ada tulisan salah jln. tp klu g pke voucher cepet bgt loading nya,negatif,positif,SALAH
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,aplikasinya sampah banget poin tiket reedemnya di blibli tapi gabisa kebuka ngeblank kedap kedip.,netral,negatif,SALAH
Blibli,4,ok sippp,positif,positif,BENAR
Blibli,4,nice,netral,positif,SALAH
Blibli,4,sangat senang belanja di blibli.,netral,positif,SALAH
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,oke,netral,positif,SALAH
Blibli,4,Bismillah semoga awet,netral,positif,SALAH
Blibli,4,mantap lebih hemat lebih mudah cepat terbaik blibi,positif,positif,BENAR
Blibli,4,baru pertama pake Blibli saya mau lihat kualitas barang dan pengiriman semoga sesuai ekspektasi,netral,negatif,SALAH
Blibli,4,"bli bli kenapa bayar pake dana GK bisa. cod GK bisa. pke qris ribet. tolong d perbaiki ad org2 yg ngeratas d bli bli , metode pembayaran nyah, d benahi. dulu agar lancar, aman,",positif,negatif,SALAH
Blibli,4,terbaik,positif,positif,BENAR
Blibli,4,Good,positif,positif,BENAR
Blibli,4,"gampang digunakan, banyak promo, barang ori garansi",positif,negatif,SALAH
Blibli,4,pengembalian dana saya blm masuk sampe saat ini aneh ini aplikasi. seharusnya dikembalikan bukan di tukar pocer pengalmn pertma blnja sangat jelek aplikasi ini tapi.,negatif,negatif,BENAR
Blibli,4,pasti ori dan dijamin ori hehe,netral,positif,SALAH
Blibli,4,aplikasi yang bagus,positif,positif,BENAR
Blibli,4,"bagus sih sayangnya belum banyak distributor yang join, jadi harganya kalah sama toko oren",positif,negatif,SALAH
Blibli,4,"email dari blibli dapat voucher, jadinya daya download, eh aplikasinya malah gak bisa dipakai. pas dibuka muncul notif aktivitas tidak biasa 🙃🙃",netral,negatif,SALAH
Blibli,4,apk sangat lelet .untk pengiriman dan tarik tunai👎,negatif,positif,SALAH
Blibli,4,bagus,positif,positif,BENAR
Blibli,4,luar biasa,positif,positif,BENAR
Blibli,4,mantap.asal bukan barang abal abal yg datang.. pesan ini lain yg datang,positif,negatif,SALAH
Blibli,4,keren simpel,positif,positif,BENAR
Blibli,4,mantab dan cepat,positif,positif,BENAR
Blibli,4,fastest!!!! excellent!,netral,positif,SALAH
Blibli,4,Marketplace yang bagus barang yang dijual sesuai deskripsi semua dan setahu saya Blibli jgn seleksi ketat untuk seller yg jualan di Blibli jd pembeli aman dpt barangnya sesuai dgn judul dan deskripsinya... mantapppp,positif,negatif,SALAH
Blibli,4,gampang menggunakan Paylater,netral,positif,SALAH
Blibli,4,"mau log in D aplikasi ini susah padah sinyal bagus,",negatif,positif,SALAH
Blibli,4,"buruk , pelayanan buruk retur duitnya ga balik lagi ga tau kemana",negatif,negatif,BENAR
Blibli,4,"memudahkan sekali semuanya,belanja dll",positif,positif,BENAR
Blibli,4,mntap betul,positif,positif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,awesome,positif,positif,BENAR
Blibli,4,aplikasi yang harus selalu ada tiap saya ganti hp. terimakasih blibli.,positif,positif,BENAR
Blibli,4,kelengkapan barang yg dijual di apk ini tdk selengkap di shopee&tokped. dan penggunaan poin cashback tdk bisa sepenuhnya digunakan seperti shopee.,negatif,negatif,BENAR
Blibli,4,cpt..tdk ribet..,positif,positif,BENAR
Blibli,4,mantul aplikasinya,netral,positif,SALAH
Blibli,4,ngelag. dibuka ga respon. males bgt,netral,positif,SALAH
Blibli,4,"pengembalian dananya susah, pesanan udah diretur udh dikirim balik barannya tp ditolak tp jd zonk barang ga dapet duit pun ilang",negatif,negatif,BENAR
Blibli,4,suara notifikasi nya ganggu bgt,negatif,positif,SALAH
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,"tolong dong kurir nya di tegasin lagi, jgn males buat menghubungi cust.. masa alamat saya sudah lengkap, masih di bilang alamat ga lengkap, kadang org nya tidak di rumah (pdhal ada). no. wa pun aktip terus tapi ga ada menghubungi, sampe akhirnya paketnya gagal dikirim.. sudah brp kli terjadi.. sangat meresahkan. !! tolong ya Blibi di kasih sanksi saja kurir yg malesan gitu !!",negatif,negatif,BENAR
Blibli,4,belanja soklin 5 dus aturan pake. gocar grabcar bisa sekarang ga bisa kena ongkirnya 160.000padahal deket dikrim pake delivreee,negatif,positif,SALAH
Blibli,4,apk nyusahin... sering bngt transaksi gagal.. topup dll. sangat tidam recomended,negatif,positif,SALAH
Blibli,4,"apk apa ini woy, pesanan 2 hari proses tiba""di cancel kalo niat bikin event yang serius Napa...",negatif,negatif,BENAR
Blibli,4,tidak ada tanggung jawab,negatif,positif,SALAH
Blibli,4,"Baru coba lagi setelah sekian lama, ingin mencoba lagi karena sedang banyak promo.. 👍👍",positif,negatif,SALAH
Blibli,4,mantap poll,positif,positif,BENAR
Blibli,4,"belum punya pengalaman menarik dalam hal berjualan online ,mohon bimbingannya",netral,positif,SALAH
Blibli,4,pertama kali belanja online di blibi keren guys ada banyak promonya untuk yang belum tau sgrra mendaftar terimakasih.,positif,negatif,SALAH
Blibli,4,mantap begitu bayar langsung muncul konfirmasi pembayaran telah diterima blibli.,positif,positif,BENAR
Blibli,4,"suka dapet diskon mayan bgt ,makasih blibli sering2 ya. moga sukses",positif,negatif,SALAH
Blibli,4,sangat puas,positif,positif,BENAR
Blibli,4,notifikasi promo sangat mengganggu dan tidak bisa langsung dihapus tanpa meng-klik iklan,negatif,negatif,BENAR
Blibli,4,"ok,banget",positif,positif,BENAR
Blibli,4,bagus bisa membantu kebutuhan,positif,positif,BENAR
Blibli,4,mantap,positif,positif,BENAR
Blibli,4,service nya bagus app mudah di gunakan,positif,positif,BENAR
Blibli,4,bagus lengkap,positif,positif,BENAR
Blibli,4,"BLIBLI emang punya ekspidisi sendiri , karna saya mantan kurir blibli",positif,positif,BENAR
Blibli,4,mantapp!!!,positif,positif,BENAR
Blibli,4,anj notifnya ngagetin banget auto uninstal bikin malu cuk,negatif,positif,SALAH
Blibli,4,mudah dan bagus productnya,positif,positif,BENAR
Blibli,4,super jelek,negatif,positif,SALAH
Blibli,4,"ongkir terlalu mahal padahal pengiriman dekat,gk bisa ambil ditempat",negatif,negatif,BENAR
Blibli,4,gooodddd,positif,positif,BENAR
Blibli,4,mantap ngak ribet saya suka sekali siip semoga lancar,positif,negatif,SALAH
Blibli,4,mantap lebih satset daripada shopee,positif,positif,BENAR
Blibli,4,"Sistem refund harus hold dulu, aplikasi sering error",negatif,negatif,BENAR
Blibli,4,Blibli mantap betul,positif,positif,BENAR
Blibli,4,keren,positif,positif,BENAR
Blibli,4,BAD bad Bad,negatif,positif,SALAH
Blibli,4,ok,positif,positif,BENAR
Blibli,4,selisi harga sama orens dan hijau lumayan jau,negatif,negatif,BENAR
Blibli,4,cukup bagus dengan harganya,positif,positif,BENAR
Blibli,4,"anjir iklan yg suka muncul ganggu bgt LG lihat YouTube tik tok mun cul mulu,dah download harganya ga da yg murah, ga da yg diskon dh gue coba",negatif,negatif,BENAR
Blibli,4,"Saya lihat ada Promo festival 14 , Minyak Goreng Sania 2 Royale 1 Dus harganya 218.025 lalu saya checkout harganya menjadi 231.500. Bgmana sihh nih Blibli, pada saat checkout knp langsung berubah harganya? tidak sesuai promo festival 14. Aneh Blibli ini",negatif,positif,SALAH
Blibli,4,👍🏻,netral,positif,SALAH
Blibli,4,mantappp betul,positif,positif,BENAR
Blibli,4,bangus,positif,positif,BENAR
Blibli,4,bintang 4 dulu ya,netral,positif,SALAH
Blibli,4,Aplikasi nya user friendly. Gak ribet. Mantap betulll.,positif,positif,BENAR
Blibli,4,uang saya tidak bisa ditarik kembali saat di tarik malah saldo saya hilang!!!,negatif,negatif,BENAR
Blibli,5,ok,positif,positif,BENAR
Blibli,5,aplikasi ga bermutu ga membatu menemukan barang yg di cari,negatif,positif,SALAH
Blibli,5,kecewa bgt pengiriman lama! cs ga jawab sesuai intruksi! pdhl baru join kirain oke ternyata gk bgt baru kali ini kesel,negatif,negatif,BENAR
Blibli,5,Terimakasih Blibli Barang yang kami butuhkan hanya tersedia disini.,positif,positif,BENAR
Blibli,5,bagus,positif,positif,BENAR
Blibli,5,susah untuk masuk lagi.gampang eror,negatif,positif,SALAH
Blibli,5,menyenangkan,netral,positif,SALAH
Blibli,5,semoga beli disini bnyak discon,netral,positif,SALAH
Blibli,5,good,positif,positif,BENAR
Blibli,5,👍👍🔥🔥🔥,netral,positif,SALAH
Blibli,5,"mungkin sistem dan timnya yang harus dimatangkan terlebih dulu/lagi, semangat ya blibli",netral,positif,SALAH
Blibli,5,"aplikasi mudah di gunakan,kualitas barang jaminan original.",positif,positif,BENAR
Blibli,5,mantabbb,positif,positif,BENAR
Blibli,5,lumayan membantu,netral,positif,SALAH
Blibli,5,aplikasi buruk,negatif,positif,SALAH
Blibli,5,bagus n puas,positif,positif,BENAR
Blibli,5,mantap,positif,positif,BENAR
Blibli,5,"estimasi paketnya tiba tiba berubah percuma bayar biaya ongkir yang katanya cepat nyatanya lambat, estimasi tgl 15 - 18 agustus ini malah ke september.",positif,negatif,SALAH
Blibli,5,mantaapppp,positif,positif,BENAR
Blibli,5,"apk,y jelek banget tidak sesuai yg di harapkn",negatif,positif,SALAH
Blibli,5,"masih banyak produk yg ga ada, seller"" yg jualan di sebelah gak pada jualan di Blibli juga ya kayanya. nyari"" brg yg di keranjang oren gw kebanyakan g ada di cari di Blibli",netral,negatif,SALAH
Blibli,5,mudah menggunakan pembelian,positif,positif,BENAR
Blibli,5,👍,netral,positif,SALAH
Blibli,5,mudah banget pembayarannya,positif,positif,BENAR
Blibli,5,luar biasa,netral,positif,SALAH
Blibli,5,"ini baru nama nya belanja online No.1 BLi BLi semoga BLi BLi semakin terdepan., kalau bisa di banyakin terus promo promo nya., terutama makanan minuman dan tempat rekreasi keluarga yang saya suka.",positif,negatif,SALAH
Blibli,5,kenapa tidak bisa top up blipay,netral,positif,SALAH
Blibli,5,barang original,netral,positif,SALAH
Blibli,5,good,positif,positif,BENAR
Blibli,5,sangat membantu,positif,positif,BENAR
Blibli,5,daebak!!,positif,positif,BENAR
Blibli,5,dana voucher refund tiba tiba hilang sendiri,negatif,positif,SALAH
Blibli,5,"wah gila ulasannya pas di awal bintang 5 tapi pas di cek rata"" bintang1 semu ini ulasan terbaru padahal",negatif,negatif,BENAR
Blibli,5,meskipun tidak semurah di app lain tapi appkasinyah gak ribet dan bisa kirim kemana ajh,netral,negatif,SALAH
Blibli,5,mantap,positif,positif,BENAR
Blibli,5,blibli sangat membantu,positif,positif,BENAR
Blibli,5,"Dana refound masuknya lama.. sudah satu minggu belum masuk rekening, pakai Payleter malah dana refound jadi voucher belanja itupun masuknya satu minggu.. trus gemana kalo mau belanja lagi.. sedang voucer refound di kasih waktu 1 minggu hangus.. lah kocak, uang kita sendiri bisa hangus ya kocak.. jaminan ori cuma berlaku buat toko yang di kelola blibli ya. pengiriman tergantung jenis expedisi.. tapi retur barang syaratnya ribet dan bikin muak.. terlalu bertele tele.. terlalu menyusahkan konsumen",negatif,negatif,BENAR
Blibli,5,"sdh sering komplen masalah keterlambatan pengiriman k cs nya,gk ada solusi d suruh nunggu terussssss,pdhl obat nya keburu d minum,d batalkan pesanan juga gk bisa...hedehhhhh parahhhhh...minimal kl tdk bisa batalkan pesanan jgn mempersulit customer",netral,negatif,SALAH
Blibli,5,keren bisa buat bayar PBB kota palu,positif,positif,BENAR
Blibli,5,"gk ada tanggung jawab keamanan terhadap CS, gk usah pake ini apk..",negatif,positif,SALAH
Blibli,5,keren,positif,positif,BENAR
Blibli,5,Bisa²nya iklan smpe ke hp ku bb memang iklan anjg,negatif,negatif,BENAR
Blibli,5,"expedisi nya bes expres kaya ga siap, kurir sudah minta sharelok pas di kasih ga ada kabar malah paket ga di kirim. paket ku 2 Minggu ga sampe dan chat cs pun ga ada kejelasan sampe sekarang,",negatif,negatif,BENAR
Blibli,5,aplikasi nya smooth dan tolong merchant nya banyakin soalnya ini satu satunya aplikasi e-commerce yang aku pake gatau knp e-commerce yang lain tu ga smoth di hp aku,positif,negatif,SALAH
Blibli,5,kerena bingitzzz.,netral,positif,SALAH
Blibli,5,ok,positif,positif,BENAR
Blibli,5,baik,positif,positif,BENAR
Blibli,5,mantep,positif,positif,BENAR
Blibli,5,ituu kalo ada masalah responyaa lama sekali si min,negatif,negatif,BENAR
Blibli,5,"Oeder barang dicancel. Sama seller juga uda dicancel langsung. Tapi sama blibli dana refund ditahan2 sampe 3 hari ga balik2 juga. Parahhh su barang ga dapet, duit ga balik. Ga tau nunggu berapa lama lagi. Duit puluhan ribu doank aja susah banget minta balikin. Ga lagi2 dah.",negatif,negatif,BENAR
